categoryName,created,articleId,articleName,description
Funds,2019-12-26 06:42:11,278,How can I transfer the funds & what are the Fund transfer charges?,"You can transfer funds through-<strong>1) Trading platform (SHOONYA )</strong>A) Through Payment Gateway: Rs 7+GST / transaction charges applicable when you transfer through the payment gateway. Please find below the Youtube video link:&nbsp;<a href=""https://youtu.be/2RNoybJylSM"">https://youtu.be/2RNoybJylSM</a>You can transfer funds from all mapped primary and secondary banks.<br><strong>B) Through UPI:</strong> You can transfer funds through UPI from the Shoonya trading platform. It is an instant and free mode. For further guidance please refer to the mention of UPI fund transfer videos.Here is the link -&nbsp;Web - <a href=""https://youtu.be/2cShZ3gf7Bw"">https://youtu.be/2cShZ3gf7Bw</a>Mobile - <a href=""https://youtu.be/_v4rlSLLr28"">https://youtu.be/_v4rlSLLr28</a>Desktop - <a href=""https://youtu.be/BQNSA35pnGw"">https://youtu.be/BQNSA35pnGw</a><span ""color: rgb(65, 65, 65); font-family: sans-serif; : 14px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">You can transfer funds from the mapped primary bank only.&nbsp;&nbsp;<strong>2) Through NEFT/RTGS/FT/IMPS:</strong> You can transfer funds in our virtual HDFC account. There are no charges from our side. Please find below virtual account details: <a href=""https://www.finvasia.com/fund-transfer"">https://www.finvasia.com/fund-transfer</a>Please find below the Youtube video link:<a href=""https://youtu.be/9-kO8rzgMrY"">https://youtu.be/9-kO8rzgMrY</a>You can transfer funds from the mapped primary bank only.&nbsp;<strong>3) Through Cheque:</strong> You can deposit a cheque in the favor of &quot;Finvasia Securities Pvt. Ltd.&quot; and drop it in any of the given bank&#39;s dropbox. There are no charges. Please find below details for transferring funds through cheque:&nbsp;<a href=""https://www.finvasia.com/fund-transfer"">https://www.finvasia.com/fund-transfer</a>You can transfer funds from all mapped primary and secondary banks."
Funds,2019-12-26 06:42:11,279,"I have transferred some amount, when it will be updated in my account?","<strong>1)&nbsp;</strong><strong>Through Trading platform (SHOONYA ):</strong> If you transfer funds through Payment Gateway<strong>&nbsp;</strong>or UPI it will be updated in Shoonya instantly.&nbsp;&nbsp;<strong>2) Through NEFT/RTGS/FT/IMPS:&nbsp;</strong>In the case of IMPS/RTGS/FT, funds will be updated within a minute and for NEFT, it will take normal banking time. Funds will be updated in the trading platform instantly once received.&nbsp;&nbsp;<strong>3) Through Cheque:&nbsp;</strong> Funds will be updated manually once your cheque is cleared in our bank.&nbsp;"
Funds,2019-12-26 06:42:11,280,Where can I check pay-in amount in trading platform?,<strong>Shoonya WEB:</strong> Go to Limit &gt;Adhoc limit or online bank transfer.<strong>Shoonya desktop version (EXE) :</strong>Go to Trade &gt; Funds.<strong>Shoonya Mobile App:</strong> Go to Limit &gt; Adhoc limit or online bank transfer.
Funds,2019-12-26 06:42:11,281,What is the procedure to raise Payout request through Shoonya?,"You can request a payout through the <strong>Shoonya</strong> Pay-out option (Note: it cannot be canceled as it is automatic).&nbsp;<strong>Shoonya WEB:</strong> Go to Funds Transfer<strong>&gt;</strong>Pay Out &gt; Enter amount &gt; Select bank (In case you have mapped multiple banks) &gt; Click on withdraw.<strong>Shoonya desktop version (EXE) :</strong> Go to Funds &gt; Payout &gt;Enter amount &gt; Submit.<strong>Shoonya Mobile App:&nbsp;</strong>Go to Funds Transfer<strong>&gt;</strong>Withdraw funds &gt; Enter amount &gt; Select bank (In case you have mapped multiple banks) &gt; Click on Withdraw FundsIf you request a payout between 08.30 AM to 5:00 PM, we will process the payout on the same day (subject to the peak margin). It may take up to 24 hours in certain cases as applicable.No Payout or withdrawal requests will be processed on Saturday, Sunday, and Exchange Holidays."
Funds,2019-12-26 06:42:11,296,What is the new quarterly Settlement or Running Account Settlement process?,"To safeguard the interest of the investor/trader, SEBI mandated all stockbrokers to reverse any funds that are lying in the trading account back to the Bank account of the client.&nbsp;As per the SEBI <a href=""https://www.sebi.gov.in/legal/circulars/jul-2022/settlement-of-running-account-of-client-s-funds-lying-with-trading-member-tm-_61222.html"">Circular</a>, effective Oct 1, 2022, the settlement of running account of funds of the client shall be done by the trading member &ldquo;after considering the end of the day (EOD) obligation of funds as on the date of settlement across all the exchanges on the first Friday of the quarter (i.e., Apr-Jun, Jul-Sep, Oct-Dec, Jan&ndash;Mar) for all the clients.&nbsp;Please refer to the table below to understand quarterly settlement dates.&nbsp;1st Friday of July1st Friday of October1st Friday of January&nbsp;1st Friday of April<br><strong>What is the value of funds that a trading member can retain while doing the settlement?</strong>In case of a client has any outstanding trade position on the first Friday of the Month / Quarter on which settlement of running account of funds is scheduled, a Trading member may retain funds calculated in the manner specified below:i. Entire pay-in obligation of funds outstanding at the end of the day on the date of settlement, across all segments.ii. Member may retain 50% of end-of-the-day (EOD) margin requirement as cash margin, excluding the margin on consolidated crystallized obligation/ MTM.iii. Apart from the 50% cash margin mentioned in point ii above, a member may also retain 225% of EOD margin (which includes an additional 125% margin) reduced by 50% cash margin and the value of securities (after applying appropriate haircut) accepted as collateral from the clients by way of &lsquo;margin pledge&rsquo; created in the Depository system for the purpose of margin and value of commodities (after applying appropriate haircut).&nbsp;<br><strong>For example -</strong> Say, you have Rs. 2,25,000 in your account and have taken four lots of security X with a required margin of Rs. 25,000 per lot. So, Rs. 1,00,000 would be blocked from your account, leaving a balance of Rs. 1,25,000. As per the rules, the broker has to maintain a 225% balance for the open position held by you. In this example, you need to maintain the total margin of Rs. 2,25,000 (1,00,000*225%). As the fund available in your account is only Rs. 2,25,000, your account will be marked as retained, and the broker will not refund any amount to your account.<br><strong>Kindly note -</strong>-Kindly note that, if the first Friday of the quarter is a trading holiday, then &ldquo;such settlement shall happen on the previous trading day&rdquo;.-The client can re-transfer the funds on the same day after getting the payout."
Funds,2019-12-26 06:42:11,313,Why there is a difference in Shoonya balance and back-office balance?,"In Shoonya your balance is updated on a live basis, but in your back office, it will be updated after billing at end of the day.&nbsp;E.g. You have transferred Rs 1 lakh on Monday at 1 PM, it will be updated instantly in your trading terminal Shoonya. But in the back office, it will be updated after billing at EOD.&nbsp;"
Funds,2019-12-26 06:42:11,528,What are the modes to add funds through a secondary bank?,"You can transfer funds from your secondary bank through the Shoonya Payment Gateway (Razorpay) and UPI. Funds will be updated automatically.<br>You can also transfer funds through IMPS/NEFT/RTGS/FT to our Virtual account from your secondary bank. But currently, it will be updated manually and can take some time."
Trading,2019-12-26 06:43:30,52,What is your Risk Policy on penny stocks?,Penny stocks are generally considered to be high risk because of a lack of liquidity and a smaller number of shareholders. They trade at a very low price. Finvasia does not provide any leverage on penny stocks and can bar the trading of such stocks at times.
Trading,2019-12-26 06:43:30,53,What is your square off percentage in case of loss?,"In MTM Base Square Off, Square will be done at 80% MTM Loss."
Trading,2019-12-26 06:43:30,54,What are your square off timings?,"<p ""box-sizing: border-box; margin: 0px 0px 1rem; padding: 0px; border: 0px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-variant-numeric: inherit; font-variant-east-asian: inherit; font-weight: 400; font-stretch: inherit; : 15px; line-height: 24px; font-family: Graphik-Regular; vertical-align: baseline; color: rgb(76, 76, 75); letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-style: initial; text-decoration-color: initial;"">Please do check square off timings segment-wise below:<p ""box-sizing: border-box; margin: 0px 0px 1rem; padding: 0px; border: 0px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-variant-numeric: inherit; font-variant-east-asian: inherit; font-weight: 400; font-stretch: inherit; : 15px; line-height: 24px; font-family: Graphik-Regular; vertical-align: baseline; color: rgb(76, 76, 75); letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-style: initial; text-decoration-color: initial;"">NSE CASH 3:20 PM<p ""box-sizing: border-box; margin: 0px 0px 1rem; padding: 0px; border: 0px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-variant-numeric: inherit; font-variant-east-asian: inherit; font-weight: 400; font-stretch: inherit; : 15px; line-height: 24px; font-family: Graphik-Regular; vertical-align: baseline; color: rgb(76, 76, 75); letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-style: initial; text-decoration-color: initial;"">NSE NFO 3:25 PM<p ""box-sizing: border-box; margin: 0px 0px 1rem; padding: 0px; border: 0px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-variant-numeric: inherit; font-variant-east-asian: inherit; font-weight: 400; font-stretch: inherit; : 15px; line-height: 24px; font-family: Graphik-Regular; vertical-align: baseline; color: rgb(76, 76, 75); letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-style: initial; text-decoration-color: initial;"">NSE CDS 4:45 PM<p ""box-sizing: border-box; margin: 0px 0px 1rem; padding: 0px; border: 0px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-variant-numeric: inherit; font-variant-east-asian: inherit; font-weight: 400; font-stretch: inherit; : 15px; line-height: 24px; font-family: Graphik-Regular; vertical-align: baseline; color: rgb(76, 76, 75); letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-style: initial; text-decoration-color: initial;"">NSE CDS cross-currency 4.45 pm<p ""box-sizing: border-box; margin: 0px 0px 1rem; padding: 0px; border: 0px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-variant-numeric: inherit; font-variant-east-asian: inherit; font-weight: 400; font-stretch: inherit; : 15px; line-height: 24px; font-family: Graphik-Regular; vertical-align: baseline; color: rgb(76, 76, 75); letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-style: initial; text-decoration-color: initial;"">MCX (MAR TO NOV) 11:15 PM<p ""box-sizing: border-box; margin: 0px 0px 1rem; padding: 0px; border: 0px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-variant-numeric: inherit; font-variant-east-asian: inherit; font-weight: 400; font-stretch: inherit; : 15px; line-height: 24px; font-family: Graphik-Regular; vertical-align: baseline; color: rgb(76, 76, 75); letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-style: initial; text-decoration-color: initial;"">MCX (DEC TO FAB) 11:40 PM"
Trading,2019-12-26 06:43:30,55,When does the stock market open and close?,"<strong>For equity and F&amp;O market :</strong>9:15 am to 03:30 pm, Monday to Friday.<br><strong>For the commodity (MCX) market :&nbsp;</strong>9:00 AM to 11:30 PM Monday to Friday (From MARCH to NOV)9:00 AM to 11:55 PM Monday to Friday (From DEC to FEB)<br><strong>For Agri-community (NCDEX) market :</strong>9:00 AM to 9:00 PM, Monday to Friday<br><strong>For Currency:</strong>9:00 AM to 5:00 PM (Monday to Friday)<br><strong>For Cross currency</strong>&nbsp;9:00 AM to 5.00 PM (Monday to Friday)"
Trading,2019-12-26 06:43:30,56,How to Register on CDSL Easiest?,"<span ""color: rgb(76, 76, 75); font-family: Graphik-Regular; : 15px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">Please find below the YouTube video link of &quot;How to Register on CDSL Easiest&quot; -<a href=""https://www.youtube.com/watch?v=9KDMu4c1E9o"">https://www.youtube.com/watch?v=9KDMu4c1E9o</a>"
Trading,2019-12-26 06:43:30,57,How do I transfer shares using DIS ?,"Please follow the steps to transfer shared using DIS: <br>Fill beneficiary DEMAT account details in DIS (Delivery Instruction slip).&nbsp;Fill shares details like name, quantity &amp; ISIN.&nbsp;Duly sign and send it to us through courier.&nbsp;Note: You will get the Delivery Instruction Book in the welcome kit through a courier after opening a DEMAT account."
Trading,2019-12-26 06:43:30,58,Why is POA required?,"<strong>Power of Attorney&nbsp;</strong>(<strong>POA</strong>) is a document that gives the stockbroker authorization to debit your shares from your Demat account whenever you sell your holdings. If your POA<strong>&nbsp;</strong>is mapped to your<strong>&nbsp;</strong>account, you will be able to sell your holdings without a prompt asking you to authorize the transaction.This is an optional facility. Finvasia also provides an E-DIS facility for selling your holdings.&nbsp;"
Trading,2019-12-26 06:43:30,59,How to sell shares without a physical POA?,"You can sell your holdings online through eDIS.&nbsp;eDIS is an electronic delivery instruction slip that allows you to transfer shares from your DEMAT account for delivery to exchange. CDSL, which is currently the largest depository in the country, introduced e-DIS to get over the POA issues. So instead of asking for a POA or transferring stocks using physical DIS slips before placing a sell order, our customers could now enter the T-PIN authorizing us to debit shares from the Demat account before placing a CNC sell order for their stocks."
Trading,2019-12-26 06:43:30,60,What will be the leverage given to a company account?,"Please find below leverage details:Equity Cash (Intraday) (As per exchange VAR) : &nbsp; &nbsp; &nbsp;Up-to 5X&nbsp;Equity delivery : &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;1XEquity Futures (Intraday) : &nbsp;1XOption buying (Intraday) : &nbsp; 1XOption selling (Intraday) : &nbsp; &nbsp;1XCurrency future(Intraday) : &nbsp;1XMCX (Futures) (Intraday) : &nbsp;1X<br>Please find the below link of stock wise Intraday leverage details:&nbsp;<a href=""https://docs.google.com/spreadsheets/d/1ttguModi_QOhmQ1a1ajZdMUmJI9Bcwqv4OgaAUch5hw/edit#gid=1886186239"">https://docs.google.com/spreadsheets/d/1ttguModi_QOhmQ1a1ajZdMUmJI9Bcwqv4OgaAUch5hw/edit#gid=1886186239</a><br>Please find below the margin calculator link:&nbsp;<a href=""https://finvasia.com/calculators"">https://finvasia.com/calculators</a>-The same leverage is for MIS/BO/CO"
Trading,2019-12-26 06:43:30,297,What is mock trading? Why there is a movement in stock prices when market is closed?,"<strong>Mock trading</strong> sessions are generally conducted by stock exchanges to test the performance of their system to enable flawless <strong>trading</strong>. The <strong>mock trading</strong> is is scheduled on the first Saturday of the month for commodity derivatives, equity derivatives, currency derivatives, and equity segments.Your holdings or position value is displayed as per the mock-trading prices. Due to this, you may see incorrect prices on the Market watch and also incorrect positions or holdings value. However, at the end of the session, Friday&#39;s closing will be updated."
Trading,2019-12-26 06:43:30,300,Can I buy and sell shares by calling up Finvasia ?,"Yes, we provide a call and trade facility. You can contact our dealing desk from your registered number and place your trades.&nbsp;Please find below dealing desk numbers:&nbsp;<a href=""tel:+911726750000"">+91 1726 750 000</a><a href=""tel:0172-4740000"">0172-474 0000</a>Press 1 for Trading.&nbsp;Note: For selling your holding through call and trade, you should have POA linked.&nbsp;"
Trading,2019-12-26 06:43:30,301,What is an AMO and when can we place it?,"AMO &nbsp;is after-market Orders <span ""color: rgb(32, 33, 36); font-family: , sans-serif; : 16px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">which helps you to place an order beyond the regular trading hours.&nbsp;This is especially helpful for people who can&rsquo;t actively track the markets during the live session - 9:15 am to 3:30 pm.AMO orders can be placed only during the following time duration &ndash;Equity - 4:00 PM to 8:59 AM for NSE and BSECurrency - 5.00 PM to 8:59 AMF&amp;O &ndash; 3:30 PM to 9:14 AMMCX (MAR TO NOV) &ndash; 11:30 PM to 8:59 AMMCX (DEC TO FEB) - 11:55 PM to 8:59 AMNote: We don&#39;t allow AMO in between 08.00 AM to 8:15 AM"
Trading,2019-12-26 06:43:30,302,What is auction ?,"An auction is a mechanism where an exchange auctions the investor&#39;s stock holding when the person has sold the stock but is unable to deliver it within a stipulated time period.When you sell shares and cannot deliver them back to the buyer for which he had already paid money, in such a scenario, the exchange calls for an auction. So your broker will try to purchase the shares in a buy-in auction market on T+2 day and the settlement of the auction shall be done on T+3 day (holidays are not included)."
Trading,2019-12-26 06:43:30,303,How is auction conducted?,The auction is conducted every day between 2:00 pm and 2:45 pm. Only member brokers of the exchange can participate and sell shares that are short-delivered. To avoid any conflict of interest the exchange doesn&rsquo;t allow members whose client has defaulted (short delivered) to take part in the auction.There is no fixed price for the Auction to happen. The exchange specifies a range within which the auction participants can offer to sell their shares.
Trading,2019-12-26 06:43:30,311,Can I use the profits I made from trading in F&O to trade on the same day?,"Profit of the F&amp;O segment will be credited to the ledger&#39;s next working day, You cannot use the profit amount on the same day for new positions."
Trading,2019-12-26 06:43:30,316,How to do BTST in Finvasia? How much margin is required to do BTST?,"Yes, Finvasia provides BTST (Buy Today Sell Tomorrow) in Shoonya.&nbsp;<strong>Important update regarding BTST and margins</strong>In reference to the recent margin changes in the Cash segment only, the following shall be applicable with immediate effect :&nbsp;<strong>BTST is allowed:</strong>&nbsp;The client can buy on T day and sell on T1 day. Please note, on T1 day, you need to have Var+ELM+Adhoc margin for selling the BTST position.Further, you shall not be able to buy a new position on T1 day from the released margin after selling the shares.Let us explain with <strong>examples.</strong>&nbsp;You bought A shares of Rs 1,00,000 on T day. For BTST, you need to have a Var+ELM+Adhoc margin for the quantity to be sold on T1. Say, the margin required for the selling is Rs 30,000. Once you have sold the position, Rs 30,000 shall be blocked for both T1 and T2 days from your available margin. Please note, the released margin of shares sold on T1 of Rs 1,00,000 shall be available on T3 day."
Trading,2019-12-26 06:43:30,317,What are ASM & GSM?,"<strong>ASM</strong><strong>: (</strong><strong>Additional Surveillance Measure)</strong>Securities and Exchange Board of India (SEBI) and Exchanges in order to enhance market integrity and safeguard the interest of investors have been introducing various enhanced pre-emptive surveillance measures such as reduction in price band, periodic call auction, and transfer of securities to Trade for Trade segment from time to time.In continuation to various surveillance measures already implemented, SEBI and Exchanges, pursuant to discussions in joint surveillance meetings, have decided that along with the aforesaid measures there shall be Additional Surveillance Measures (ASM) on securities with surveillance concerns based on objective parameters viz. Price / Volume variation, Volatility, etc.For more information please find the below link:&nbsp;<u><a href=""https://www.nseindia.com/regulations/additional-surveillance-measure"">https://www.nseindia.com/regulations/additional-surveillance-measure</a></u><br>--Buying in ASM shares is allowed with Finvasia, You can not trade intraday, and BTST is not allowed (even with or without poa).<br><strong>GSM:&nbsp;</strong><strong>Graded Surveillance Measure</strong>GSM is a system designed by Sebi to keep a check on shares that see the abnormal price rise. It directed stock exchanges to place these companies under the Graded Surveillance Measure (GSM).<br>For more information please find the below link:&nbsp;<u><a href=""https://www.nseindia.com/regulations/graded-surveillance-measure"">https://www.nseindia.com/regulations/graded-surveillance-measure</a></u><br>--Currently, we don&#39;t provide trading in GSM category shares."
Trading,2019-12-26 06:43:30,318,What are pre-market and post-market sessions and orders?,"<strong>Pre-open session:&nbsp;</strong>NSE started the concept of the pre-open session to minimize the volatility of securities during the market open every day. Between 9:00 AM to 9:15 AM is when the pre-market session is conducted on NSE.During the pre-market session for the first 8 minutes (between 9:00 AM and 9:08 AM) orders are collected, modified, or canceled. You can place limit orders. The order collection window can close<br>&nbsp;<br>The <strong>post</strong>-<strong>market session</strong><strong>&nbsp;</strong>or closing <strong>session</strong><strong>&nbsp;</strong>is open from 3:40 PM to 4:00 PM. During this <strong>session</strong>, people can place buy/sell orders in equity (delivery segment using the CNC product code) at the <strong>market</strong><strong>&nbsp;</strong>price but do note that even if you place a <strong>market</strong><strong>&nbsp;</strong>order it will be placed on the exchange at the closing price."
Trading,2019-12-26 06:43:30,319,What will happen if I don't square off my Option contract on expiry day?,"The options contract will be physically<a href=""https://support.zerodha.com/category/trading-and-markets/margin-leverage-and-product-and-order-types/articles/policy-on-physical-settlement"
Trading,2019-12-26 06:43:30,321,What are the exchange timings of all segments?,"<strong>For equity and F&amp;O market :</strong>9:15 am to 03:30 pm, Monday to Friday.<br><strong>For the commodity (MCX) market :&nbsp;</strong>9:00 AM to 11:30 PM Monday to Friday (From MARCH to NOV)9:00 AM to 11:55 PM Monday to Friday (From DEC to FEB)<br><strong>For Agri-community (NCDEX) market :</strong>9:00 AM to 9:00 PM, Monday to Friday<br><strong>For Currency:</strong>9:00 AM to 5:00 PM (Monday to Friday)<br><strong>For Cross currency</strong>&nbsp;9:00 AM to 5.00 PM (Monday to Friday)"
Trading,2019-12-26 06:43:30,322,What is auto square off timings of all segments?,Please do check square off timings segment-wise below:NSE CASH 3:20 PMNSE NFO 3:25 PMNSE CDS 4:45 PMNSE CDS cross-currency 4.45 pmMCX (MAR TO NOV) 11:15 PMMCX (DEC TO FEB) 11:40 PM
Trading,2019-12-26 06:43:30,323,How can we participate in the buyback?,"If you are holding stocks on record date you can participate in Buyback.<strong>Please find below steps for buyback:-</strong>1. Register for the CDSL easiest Application facility&nbsp;2 Add our pool account (1208430000000070 for NSE and 1208430000000085 for BSE) as a trusted accounts.&nbsp;3 Transfer shares/ stock in early pay in.- Login CDSL Easiest &gt;Transaction &gt; Setup &gt; Bulk Setup &gt; Select early pay-in &gt; Select exchange NSE/ BSE &gt; Select Market type - For NSE (Select tenderoffer) / BSE (Select Buy back) &gt; Settlement Number &gt; CM id (NSE-M51912) / (BSE-4043) &gt; Add &gt; ISIN quantity &gt; submit &gt; commit.4 Email us for bidding at clientsupport@finvasia.in&nbsp;For more details please raise a ticket from your prism portal by selecting &ldquo;Others&rdquo; option and mention your query. You will get revert within 24 working hours.&nbsp;<a href=""https://prism.finvasia.com/"">https://prism.finvasia.com/</a>"
Trading,2019-12-26 06:43:30,327,Does Finvasia provide advisory services or tips?,"No, we do not provide tips and advice for trading."
Trading,2019-12-26 06:43:30,331,What are Cover order and Bracket order? ,"<strong>Cover order</strong> - Order for intraday trading where a SL order is placed parallel to the main order.&nbsp;<span ""color: rgb(68, 68, 68); font-family: Inter, sans-serif; : 16px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">This Stop Loss Order cannot be canceled.&nbsp;<span ""color: rgb(68, 68, 68); font-family: Inter, sans-serif; : 16px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">Since the Stop Loss Order is being placed simultaneously while getting into the contract, the risk that is being taken automatically reduces.<strong>Bracket Order</strong>-It is a 2 leg order for intra-day trading. Both SL and TP are placed parallel with the main order. If any of the SL / TP orders is executed, then the other order is auto-canceled.There are no charges for bracket orders and cover orders in Shoonya."
Trading,2019-12-26 06:43:30,333,How to check stock purchase price?,"Once you have bought the shares then their purchasing value or price will reflect in your trading platform, contract note, and in the back office."
Trading,2019-12-26 06:43:30,336,What is BTST?,"<strong>BTST (Buy Today Sell Tomorrow)</strong>In a&nbsp;<strong><strong>normal equity delivery trade&nbsp;</strong></strong>(buy/sell of stocks using CNC order), the transaction is complete in T+2 days where T is the day of trading. The buyer gets shares in his Demat account and the seller gets money in T+2 days. So, if you buy some shares of a company on Tuesday, the shares will be credited to your Demat account on Thursday. While counting T+2 days, holidays in exchanges are excluded. So, if there&#39;s a holiday in between then the delivery period is extended.What if you got an opportunity to book the profits or losses in between those 2 days? You cannot take this opportunity as it&#39;s a normal order. This may result in losses for the trader.BTST solves this problem of traders by allowing them to buy or sell their securities before these are credited to their Demat account. This helps traders to benefit from short-term volatility in the price of the stocks.Finvasia provides a BTST facility.&nbsp;"
Trading,2019-12-26 06:43:30,337,What is an Option Chain?,"An <strong>options chain</strong> is a table displaying options quotes for a particular underlying security. The options chain matrix is updated in real-time showing the last price, trading volume, and best bid and offer for the calls and puts of an options series, typically segmented by expiration date.An option&#39;s strike price is also listed, which is the stock price at which the investor buys the stock if the option is exercised."
Trading,2019-12-26 06:43:30,338,What is the difference between CE and PE?,CE and PE stand for &ldquo;Call option&rdquo; and &ldquo;Put option&rdquo; in the stock market which is the derivative contract that gives its owner the right and not the obligation to buy or sell an underlying asset at an agreed-upon price within a certain time period.<ol><li><strong>Call option</strong> offers its holder or the buyer the &ldquo;right to buy&rdquo; a particular asset at the agreed-upon price i.e. the strike price on or before the expiration date in return for a premium paid to the seller or the writer of the option contract.</li></ol><strong>Put option</strong> offers its holder or the buyer the &ldquo;right to sell&rdquo; a particular asset at the agreed-upon price i.e. the strike price on or before the expiration date in return for a premium paid to the seller or the writer of the option contract.
Trading,2019-12-26 06:43:30,340,What is the difference between futures and cash markets?,"<strong>FUTURE MARKET</strong> - A future market is a place where only futures contracts are bought and sold at an agreed date in the future and at a predefined price. You can never be a shareholder when you trade in Futures. No delivery takes place as the Future contract expires on the expiration date. Only margin money required to be paid for initiating the Future contract. One has to buy a minimum lot size which is already defined. Such as in the case of NIFTY lot size is 75. In futures, you have to settle the contract on the expiration date i.e. maximum of three months.In a future contract, you are not entitled to any dividendCan be a shareholder for F&amp;o stocks like reliance, Bhel, etc, only non-deliverable contracts are of an index like nifty.<br><strong>CASH MARKET</strong>A cash market is a marketplace in which securities purchased are paid for and received at the point of sale. For example, a stock exchange is a cash market because investors receive shares immediately in exchange for cash.Demat settlement of T+2 days takes place on account for bought holding and client become a shareholder of a stock company. It is done on T+2 days.The full amount needs to be paid at the time of buying shares in cash. One can buy even a single share of a company."
Trading,2019-12-26 06:43:30,341,What is GTT order?,"<strong>GTT</strong><strong>&nbsp;(</strong><strong>Good till triggered)</strong> is a feature that allows you to set a trigger price, such that if your trigger price is hit on a future date, a limit order will be placed on the exchange as per the limit price and preset conditions set by you.GTT is available for Shoonya for all the segments. If wants to palace sell GTT order then the account needs to be linked with POA first. The validity of GTT is up to 1 year.<br><br><strong>Is It Useful?</strong>GTT orders make your trading/investing experience more convenient. Here&rsquo;s how they prove beneficial:<ol><li>You do not need to log in every day to place a limit order during the trading session.</li><li>You have more flexibility in terms of placing an order with a longer horizon in mind.</li><li>Your monitoring efforts are reduced.</li><li>If you are an investor who is looking to sell/buy a desired quantity of shares at the desired price within a custom time frame, without half the effort &ndash; GTT is your best bet.</li></ol>"
